I really like how original it is and how even though it is sci-fi in nature it is the most realistic depiction of what would likely happen.,would likely happen/likely happen/really like/even though/realistic depiction
im not sure,sure
good,good
none,none
It's complicated,complicated
it's a bizarre storyline and makes you want to know what's going to happen next.,happen next/bizarre storyline/going/next/going to happen
"This show is totally different from other shows. It is full of drama, intrigue and violence.",totally different/shows/show/totally/different
"It's attention grabbing , the plots are good really want to see what happens next",attention grabbing/good really want/happens next/good really/really want
The plot complexities are good and this season is more up front than last season which I didn’t enjoy as much,plot complexities/last season/enjoy/much/enjoy as much
Interesting characters and sherry line. The thought that this could actually happen. Season 3 has not grabbed my attention like 1 and 2.,interesting characters/sherry line/interesting/line/could actually happen
It gives me something to talk about with my wife while we are watching,watching/gives/something/talk/wife
The dystopian world of technology,dystopian world/technology/world of technology/dystopian/world
the cast and interesting storyline,interesting storyline/storyline/cast/interesting/cast and interesting
The show is very complex and unique. It keeps me interested and intrigued the whole time I am watching it. It has some very interesting and unique characters as well as settings.,show/complex/unique/whole time/unique characters
Not very interested in the story line,story line/line/interested/story
I enjoyed the detailed story line with the various plot twists.,various plot twists/detailed story line/plot twists/detailed story/story line
The concept of Westworld is interesting.,westworld/interesting/westworld is interesting/concept of westworld/concept
Everything is always changing.,always changing/everything/changing/everything is always/always
I love the western/ robot aspect of the show and the story is very involving,robot aspect/robot/involving/love/aspect
THought provoking - have to really pay attention to be able to follow .,really pay attention/thought provoking/really pay/pay attention/thought
It's engaging. so many plot likes. the characters are very well developed as well,engaging/many plot likes/plot likes/well/likes
the main part that i want to put into this is i see what's it like to see the characters of this series that has some powerful elements to it.,main part/powerful elements/see/main/part
I think the acting is really great and the actors are amazing and the storylines are unique.,really great/unique/storylines are unique/think/acting
Unique. Interesting,unique/interesting
"There are some really good actors on the show. I really like Evan Rachel Wood, Tessa Thompson, Thandie Newton, James Marsden, and Jeffrey Wright. It's visually stunning and the nudity is gratuitous, but kind of fun.",evan rachel wood/really good actors/tessa thompson/thandie newton/james marsden
The actors.,actors
THE RECOMMENDATIONS,recommendations
the graphics,graphics
The characters and the storylines are the best,best/characters/storylines
i like the setting,setting/like the setting/like
yes is amazing,yes/amazing/yes is amazing
its exciting the special effect is aewsome and the writing is very good,special effect/good/exciting/special/effect
